alias_group_id,target_name,target_domain,target_sld,target_suffix,group_reason
alias_000138,大理白族自治州人民政府,dali.gov.cn,dali,gov.cn,same_sld_diff_suffix
alias_000139,Daraz,daraz.com.bd,daraz,com.bd,exact_name
alias_000139,Daraz,daraz.pk,daraz,pk,exact_name
alias_000140,Dbankcloud,dbankcloud.asia,dbankcloud,asia,exact_name
alias_000140,Dbankcloud,dbankcloud.cn,dbankcloud,cn,exact_name
alias_000140,Dbankcloud,dbankcloud.com,dbankcloud,com,exact_name
alias_000140,Dbankcloud,dbankcloud.eu,dbankcloud,eu,exact_name
alias_000140,Dbankcloud,dbankcloud.ru,dbankcloud,ru,exact_name
alias_000141,De Tencentclb,de-tencentclb.cloud,de-tencentclb,cloud,exact_name
alias_000141,De Tencentclb,de-tencentclb.com,de-tencentclb,com,exact_name
alias_000142,Debian,debian.net,debian,net,exact_name
alias_000142,Debian,debian.org,debian,org,exact_name
alias_000143,Decathlon,decathlon.es,decathlon,es,exact_name
alias_000143,Decathlon,decathlon.fr,decathlon,fr,exact_name
alias_000143,Decathlon,decathlon.in,decathlon,in,exact_name
alias_000143,Decathlon,decathlon.it,decathlon,it,exact_name
alias_000144,Deepmind,deepmind.com,deepmind,com,exact_name
alias_000144,Deepmind,deepmind.google,deepmind,google,exact_name
alias_000145,Delfi,delfi.lt,delfi,lt,exact_name
alias_000145,Delfi,delfi.lv,delfi,lv,exact_name
alias_000146,Dell,dell.com,dell,com,same_sld_diff_suffix
alias_000146,戴尔中国,dell.com.cn,dell,com.cn,same_sld_diff_suffix
alias_000147,DeviantArt,deviantart.com,deviantart,com,normalized_name
alias_000147,Deviantart,deviantart.net,deviantart,net,normalized_name
alias_000148,Diabetes,diabetes.org,diabetes,org,exact_name
alias_000148,Diabetes,diabetes.org.uk,diabetes,org.uk,exact_name
alias_000149,Digicert,digicert.cn,digicert,cn,normalized_name
alias_000149,DigiCert,digicert.com,digicert,com,normalized_name
alias_000150,Discord,discord.com,discord,com,exact_name
alias_000150,Discord,discord.gg,discord,gg,exact_name
alias_000150,Discord,discord.media,discord,media,exact_name
alias_000151,Discordapp,discordapp.com,discordapp,com,exact_name
alias_000151,Discordapp,discordapp.net,discordapp,net,exact_name
alias_000152,Discuz,discuz.net,discuz,net,exact_name
alias_000152,Discuz,discuz.vip,discuz,vip,exact_name
alias_000153,Disney,disney.co.jp,disney,co.jp,exact_name
alias_000153,Disney,disney.com,disney,com,exact_name
alias_000153,Disney+,disneyplus.com,disneyplus,com,exact_name
alias_000154,Dnevnik,dnevnik.hr,dnevnik,hr,exact_name
alias_000154,Dnevnik,dnevnik.ru,dnevnik,ru,exact_name
alias_000155,Docusign,docusign.com,docusign,com,exact_name
alias_000155,Docusign,docusign.net,docusign,net,exact_name
alias_000156,Dokuwiki,dokuwiki.org,dokuwiki,org,exact_name
alias_000156,Dokuwiki,dokuwiki.stream,dokuwiki,stream,exact_name
alias_000157,Domain,domain.com,domain,com,exact_name
alias_000157,Domain,domain.com.au,domain,com.au,exact_name
alias_000158,Doxygen,doxygen.nl,doxygen,nl,exact_name
alias_000158,Doxygen,doxygen.org,doxygen,org,exact_name
alias_000159,大智慧,dzh.com.cn,dzh,com.cn,normalized_name
alias_000159,大智慧股份有限公司,gw.com.cn,gw,com.cn,normalized_name
alias_000160,德州职业技术学院,dzvtc.cn,dzvtc,cn,same_sld_diff_suffix
alias_000160,达州职业技术学院,dzvtc.edu.cn,dzvtc,edu.cn,same_sld_diff_suffix
alias_000161,E Volution,e-volution.ai,e-volution,ai,normalized_name
alias_000161,Evolution,evolution.com,evolution,com,normalized_name
alias_000162,Earth,earth.com,earth,com,exact_name
alias_000162,Earth,earth.org,earth,org,exact_name
alias_000163,eBay,ebay.com,ebay,com,normalized_name
alias_000163,Ebayinc,ebayinc.com,ebayinc,com,normalized_name
alias_000164,Education,education.com,education,com,exact_name
alias_000164,Education,education.dz,education,dz,exact_name
alias_000164,Education,education.fr,education,fr,exact_name
alias_000164,Education,education.ne.jp,education,ne.jp,exact_name
alias_000165,Eleconomista,eleconomista.com.mx,eleconomista,com.mx,exact_name
alias_000165,Eleconomista,eleconomista.es,eleconomista,es,exact_name
alias_000166,Elephantbet,elephantbet.co.ao,elephantbet,co.ao,exact_name
alias_000166,Elephantbet,elephantbet.co.mz,elephantbet,co.mz,exact_name
alias_000167,Elsevier,elsevier.com,elsevier,com,exact_name
alias_000167,Elsevier,elsevier.es,elsevier,es,exact_name
alias_000168,El Tiempo,eltiempo.com,eltiempo,com,normalized_name
alias_000168,Eltiempo,eltiempo.es,eltiempo,es,normalized_name
alias_000169,Zynga,empiresandpuzzles.com,empiresandpuzzles,com,exact_name
alias_000169,Zynga,zynga.com,zynga,com,exact_name
alias_000170,Envato,envato.com,envato,com,exact_name
alias_000170,Envato,envato.market,envato,market,exact_name
alias_000171,Epic Games,epicgames.com,epicgames,com,normalized_name
alias_000171,Epicgames,epicgames.dev,epicgames,dev,normalized_name
alias_000172,Europa,europa.eu,europa,eu,exact_name
alias_000172,Europa,europa.eu.int,europa,eu.int,exact_name
alias_000173,Eurosport,eurosport.com,eurosport,com,exact_name
alias_000173,Eurosport,eurosport.fr,eurosport,fr,exact_name
alias_000174,Eurovision,eurovision.com,eurovision,com,exact_name
alias_000174,Eurovision,eurovision.tv,eurovision,tv,exact_name
alias_000175,Eventbrite,eventbrite.ca,eventbrite,ca,exact_name
alias_000175,Eventbrite,eventbrite.co.uk,eventbrite,co.uk,exact_name
alias_000175,Eventbrite,eventbrite.com,eventbrite,com,exact_name
alias_000175,Eventbrite,eventbrite.com.au,eventbrite,com.au,exact_name
alias_000175,Eventbrite,eventbrite.de,eventbrite,de,exact_name
alias_000175,Eventbrite,eventbrite.es,eventbrite,es,exact_name
alias_000175,Eventbrite,eventbrite.fr,eventbrite,fr,exact_name
alias_000175,Eventbrite,eventbrite.it,eventbrite,it,exact_name
alias_000176,Eventim,eventim.de,eventim,de,normalized_name
alias_000176,EVENTIM,eventim.us,eventim,us,normalized_name
alias_000177,EWTN,ewtn.com,ewtn,com,exact_name
alias_000177,EWTN,ewtnnews.com,ewtnnews,com,exact_name
alias_000178,Excite,excite.co.jp,excite,co.jp,exact_name
alias_000178,Excite,excite.com,excite,com,exact_name
alias_000179,EZVIZ,ezviz.com,ezviz,com,exact_name
alias_000179,EZVIZ,ezvizlife.com,ezvizlife,com,exact_name
alias_000180,Fair Spins Casino,fair-spins-casino.com,fair-spins-casino,com,exact_name
alias_000180,Fair Spins Casino,fair-spins-casino.net,fair-spins-casino,net,exact_name
alias_000181,Falabella,falabella.com,falabella,com,exact_name
alias_000181,Falabella,falabella.com.co,falabella,com.co,exact_name
alias_000181,Falabella,falabella.com.pe,falabella,com.pe,exact_name
alias_000182,Download Sex Videos in Full HD and 4K,faphouse.com,faphouse,com,exact_name
alias_000182,Download Sex Videos in Full HD and 4K,faphouse1.com,faphouse1,com,exact_name
alias_000182,Download Sex Videos in Full HD and 4K,fhaccess.com,fhaccess,com,exact_name
alias_000183,Fast Dl,fast-dl.org,fast-dl,org,normalized_name
alias_000183,Fastdl,fastdl.app,fastdl,app,normalized_name
alias_000184,Files.com,files.com,files,com,same_sld_diff_suffix
alias_000184,Files,files.fm,files,fm,same_sld_diff_suffix
alias_000185,Firefox 4,firefox.com,firefox,com,same_sld_diff_suffix
alias_000185,Firefox,firefox.com.cn,firefox,com.cn,same_sld_diff_suffix
alias_000186,Flash Dash,flash-dash.net,flash-dash,net,normalized_name
alias_000186,Flashdash,flashdash.org,flashdash,org,normalized_name
alias_000187,Flashscore,flashscore.co,flashscore,co,exact_name
alias_000187,Flashscore,flashscore.co.id,flashscore,co.id,exact_name
alias_000187,Flashscore,flashscore.co.uk,flashscore,co.uk,exact_name
alias_000187,Flashscore,flashscore.com,flashscore,com,exact_name
alias_000187,Flashscore,flashscore.com.br,flashscore,com.br,exact_name
alias_000187,Flashscore,flashscore.com.tr,flashscore,com.tr,exact_name
alias_000187,Flashscore,flashscore.com.ua,flashscore,com.ua,exact_name
alias_000187,Flashscore,flashscore.com.ve,flashscore,com.ve,exact_name
alias_000187,Flashscore,flashscore.es,flashscore,es,exact_name
alias_000187,Flashscore,flashscore.fr,flashscore,fr,exact_name
alias_000187,Flashscore,flashscore.gr,flashscore,gr,exact_name
alias_000187,Flashscore,flashscore.info,flashscore,info,exact_name
alias_000187,Flashscore,flashscore.mobi,flashscore,mobi,exact_name
alias_000187,Flashscore,flashscore.pe,flashscore,pe,exact_name
alias_000187,Flashscore,flashscore.pl,flashscore,pl,exact_name
alias_000187,Flashscore,flashscore.ro,flashscore,ro,exact_name
alias_000187,Flashscore,flashscore.sk,flashscore,sk,exact_name
alias_000187,Flashscore,flashscore.ua,flashscore,ua,exact_name
alias_000188,Focus,focus.cn,focus,cn,exact_name
alias_000188,Focus,focus.de,focus,de,exact_name
alias_000188,ФОКУС,focus.ua,focus,ua,exact_name
alias_000189,Fontawesome,fontawesome.com,fontawesome,com,exact_name
alias_000189,Fontawesome,fontawesome.io,fontawesome,io,exact_name
alias_000190,William Reed Ltd,foodnavigator-usa.com,foodnavigator-usa,com,exact_name
alias_000190,William Reed Ltd,foodnavigator.com,foodnavigator,com,exact_name
alias_000191,Foodnetwork,foodnetwork.co.uk,foodnetwork,co.uk,exact_name
alias_000191,Foodnetwork,foodnetwork.com,foodnetwork,com,exact_name
alias_000192,Forbes,forbes.com,forbes,com,exact_name
alias_000192,Forbes,forbes.com.mx,forbes,com.mx,exact_name
alias_000192,Forbes,forbes.ru,forbes,ru,exact_name
alias_000192,Forbes Ukraine,forbes.ua,forbes,ua,exact_name
alias_000193,Fortinet,fortinet.com,fortinet,com,exact_name
alias_000193,Fortinet,fortinet.net,fortinet,net,exact_name
alias_000194,Fortnite,fortnite.com,fortnite,com,exact_name
alias_000194,Fortnite,fortnite.gg,fortnite,gg,exact_name
alias_000195,Framer,framer.app,framer,app,exact_name
alias_000195,Framer,framer.com,framer,com,exact_name
alias_000195,Framer,framer.website,framer,website,exact_name
alias_000196,France,france.fr,france,fr,same_sld_diff_suffix
alias_000196,France TV,france.tv,france,tv,same_sld_diff_suffix
alias_000197,Magnific,freepik.com,freepik,com,exact_name
alias_000197,Magnific,magnific.com,magnific,com,exact_name
alias_000198,Fujifilm,fujifilm.com,fujifilm,com,same_sld_diff_suffix
alias_000198,富士胶片中国,fujifilm.com.cn,fujifilm,com.cn,same_sld_diff_suffix
alias_000199,福州职业技术学院,fvti.cn,fvti,cn,same_sld_diff_suffix
alias_000199,抚顺职业技术学院,fvti.com,fvti,com,same_sld_diff_suffix
alias_000200,Google,g.co,g,co,exact_name
alias_000200,Google,google.ac,google,ac,exact_name
alias_000200,Google,google.ad,google,ad,exact_name
alias_000200,Google,google.ae,google,ae,exact_name
alias_000200,Google,google.al,google,al,exact_name
alias_000200,Google,google.am,google,am,exact_name
alias_000200,Google,google.as,google,as,exact_name
alias_000200,Google,google.at,google,at,exact_name
alias_000200,Google,google.az,google,az,exact_name
alias_000200,Google,google.ba,google,ba,exact_name
alias_000200,Google,google.be,google,be,exact_name
alias_000200,Google,google.bf,google,bf,exact_name
alias_000200,Google,google.bg,google,bg,exact_name
alias_000200,Google,google.bi,google,bi,exact_name
alias_000200,Google,google.bj,google,bj,exact_name
alias_000200,Google,google.bs,google,bs,exact_name
alias_000200,Google,google.bt,google,bt,exact_name
alias_000200,Google,google.by,google,by,exact_name
alias_000200,Google,google.ca,google,ca,exact_name
alias_000200,Google,google.cat,google,cat,exact_name
alias_000200,Google,google.cd,google,cd,exact_name
alias_000200,Google,google.cf,google,cf,exact_name
alias_000200,Google,google.cg,google,cg,exact_name
alias_000200,Google,google.ch,google,ch,exact_name
alias_000200,Google,google.ci,google,ci,exact_name
alias_000200,Google,google.cl,google,cl,exact_name
alias_000200,Google,google.cm,google,cm,exact_name
alias_000200,Google China,google.cn,google,cn,exact_name
alias_000200,Google,google.co.ao,google,co.ao,exact_name
alias_000200,Google,google.co.bw,google,co.bw,exact_name
alias_000200,Google,google.co.ck,google,co.ck,exact_name
alias_000200,Google,google.co.cr,google,co.cr,exact_name
alias_000200,Google,google.co.id,google,co.id,exact_name
